label,text,language
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",English
ham,Well i know Z will take care of me. So no worries.,English
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",English
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,English
ham,Wat uniform? In where get?,English
ham,"Cool, text me when you're ready",English
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",English
ham,I will spoil you in bed as well :),English
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,English
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,English
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",English
ham,Can you say what happen,English
ham,You could have seen me..i did't recognise you Face.:),English
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,English
ham,Keep my payasam there if rinu brings,English
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,English
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",English
ham,"Yeah sure, give me a couple minutes to track down my wallet",English
ham,Hey leave it. not a big deal:-) take care.,English
ham,Hey i will be late ah... Meet you at 945+,English
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",English
ham,It took Mr owl 3 licks,English
ham,Customer place i will call you.,English
ham,Mm that time you dont like fun,English
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,English
ham,Yup having my lunch buffet now.. U eat already?,English
ham,Huh so late... Fr dinner?,English
ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,English
ham,Morning only i can ok.,English
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,English
ham,Pick you up bout 7.30ish? What time are  and that going?,English
ham,From here after The performance award is calculated every two month.not for current one month period..,English
ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,English
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",English
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",English
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,English
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop",English
ham,Dear how is chechi. Did you talk to her,English
ham,The hair cream has not been shipped.,English
ham,None of that's happening til you get here though,English
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",English
ham,"Haha get used to driving to usf man, I know a lot of stoners",English
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,English
ham,Hello! Good week? Fancy a drink or something later?,English
ham,Headin towards busetop,English
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,English
ham,Come by our room at some point so we can iron out the plan for this weekend,English
ham,Cos i want it to be your thing,English
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",English
ham,Bring home some Wendy =D,English
spam,100 dating service cal;l 09064012103 box334sk38ch,English
ham,Whatsup there. Dont u want to sleep,English
ham,Alright i have a new goal now,English
spam,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,English
ham,"Alright, I'll head out in a few minutes, text me where to meet you",English
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,English
ham,Yes:)from last week itself i'm taking live call.,English
spam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,English
ham,Siva is in hostel aha:-.,English
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,English
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,English
ham,Ok. She'll be ok. I guess,English
ham,aathi..where are you dear..,English
ham,Any pain on urination any thing else?,English
ham,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,English
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,English
ham,At home watching tv lor.,English
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question,English
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,English
ham,Booked ticket for pongal?,English
ham,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,English
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,English
ham,"Ask g or iouri, I've told the story like ten times already",English
ham,How long does applebees fucking take,English
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",English
ham,But i have to. I like to have love and arrange.,English
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,English
ham,You were supposed to wake ME up &gt;:(,English
ham,Oic... I saw him too but i tot he din c me... I found a group liao...,English
ham,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,English
ham,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",English
ham,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.",English
ham,I wont get concentration dear you know you are my mind and everything :-),English
ham,LOL ... Have you made plans for new years?,English
ham,10 min later k...,English
ham,hanks lotsly!,English
ham,Thanks for this hope you had a good day today,English
ham,K:)k:)what are detail you want to transfer?acc no enough?,English
ham,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,English
spam,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",English
ham,Si si. I think ill go make those oreo truffles.,English
ham,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY.",English
ham,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,English
ham,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",English
ham,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,English
ham,Where did u go? My phone is gonna die you have to stay in here,English
ham,Great. Never been better. Each day gives even more reasons to thank God,English
spam,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",English
ham,"Sorry, I'll call later ok bye",English
ham,Ok i am on the way to railway,English
ham,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),English
ham,They don't put that stuff on the roads to keep it from getting slippery over there?,English
ham,When are you going to ride your bike?,English
ham,"Yup, no need. I'll jus wait 4 e rain 2 stop.",English
ham,There are many company. Tell me the language.,English
spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,English
